 time            vin             Vr1             i(Vread)        hx              n1              n2              n3              n4              m1              m2              m3              m4              n.x9.xrstdp1.xr2.n1#ngap n.x9.xrstdp2.xr2.n1#ngap n.x9.xrstdp3.xr2.n1#ngap n.x9.xrstdp4.xr2.n1#ngap n.x9.xrstdp5.xr2.n1#ngap n.x9.xrstdp6.xr2.n1#ngap n.x9.xrstdp7.xr2.n1#ngap n.x9.xrstdp8.xr2.n1#ngap n.x9.xrstdp9.xr2.n1#ngap n.x9.xrstdp10.xr2.n1#ngap n.x9.xrstdp11.xr2.n1#ngap n.x9.xrstdp12.xr2.n1#ngap n.x9.xrstdp13.xr2.n1#ngap n.x9.xrstdp14.xr2.n1#ngap n.x9.xrstdp15.xr2.n1#ngap
 7.65708997e-05  1.07802353e+00  2.90730258e-03  8.27249547e-06  7.46769891e-02  1.34274082e-06 -5.00482498e-05 -4.14955783e-05 -2.09265264e-05 -9.60885768e-05 -1.22462479e-04 -5.89854676e-05 -1.53994527e-04  9.98130798e-01  9.77665489e-01  9.37516385e-01  9.78887679e-01  9.21973817e-01  9.12682452e-01  9.36315780e-01  1.06522674e+00  9.32815708e-01  9.04840624e-01  9.47532271e-01  9.47008218e-01  9.27238380e-01  1.48192673e+00  9.42121237e-01 
 7.65908997e-05  1.08004640e+00  2.90671100e-03  8.27590558e-06  7.47012867e-02 -3.73576069e-07  5.05118744e-05  4.20093032e-05  2.17525903e-05  9.63477753e-05  1.22264761e-04  5.95963395e-05  1.53562924e-04  9.98168963e-01  9.77731913e-01  9.37515142e-01  9.78969761e-01  9.21988123e-01  9.12690100e-01  9.36322347e-01  1.06523278e+00  9.32829342e-01  9.04849145e-01  9.47538127e-01  9.47019288e-01  9.27249940e-01  1.48190674e+00  9.42124911e-01 
 7.66108997e-05  1.08206019e+00  2.90613594e-03  8.27923542e-06  7.47252240e-02  1.30960726e-06 -4.93536681e-05 -4.09230941e-05 -2.07126193e-05 -9.46928946e-05 -1.20641346e-04 -5.81793220e-05 -1.51711104e-04  9.98140634e-01  9.77681081e-01  9.37531169e-01  9.78905917e-01  9.21978192e-01  9.12691276e-01  9.36321812e-01  1.06523163e+00  9.32820059e-01  9.04849701e-01  9.47538288e-01  9.47015435e-01  9.27242726e-01  1.48194331e+00  9.42127338e-01 
 7.66308997e-05  1.08406479e+00  2.90557703e-03  8.28253481e-06  7.47488090e-02 -3.65190352e-07  4.98090383e-05  4.14305872e-05  2.15232123e-05  9.49406770e-05  1.20447861e-04  5.87736946e-05  1.51286415e-04  9.98178675e-01  9.77747339e-01  9.37529867e-01  9.78987792e-01  9.21992330e-01  9.12698726e-01  9.36328259e-01  1.06523743e+00  9.32833535e-01  9.04858035e-01  9.47544034e-01  9.47026278e-01  9.27254155e-01  1.48192315e+00  9.42130929e-01 
 7.66508997e-05  1.08606010e+00  2.90503384e-03  8.28575834e-06  7.47720574e-02  1.27866145e-06 -4.86682608e-05 -4.03580790e-05 -2.05006744e-05 -9.33165561e-05 -1.18847039e-04 -5.73843545e-05 -1.49461423e-04  9.98150466e-01  9.77696665e-01  9.37545949e-01  9.78924147e-01  9.21982566e-01  9.12700095e-01  9.36327842e-01  1.06523651e+00  9.32824409e-01  9.04858775e-01  9.47544303e-01  9.47022649e-01  9.27247070e-01  1.48195987e+00  9.42133436e-01 
 7.66708997e-05  1.08804602e+00  2.90450600e-03  8.28895328e-06  7.47949801e-02 -3.56550704e-07  4.91162137e-05  4.08600216e-05  2.12969586e-05  9.35547588e-05  1.18658280e-04  5.79628258e-05  1.49044228e-04  9.98188385e-01  9.77762760e-01  9.37544588e-01  9.79005815e-01  9.21996538e-01  9.12707352e-01  9.36334171e-01  1.06524207e+00  9.32837729e-01  9.04866924e-01  9.47549941e-01  9.47033270e-01  9.27258371e-01  1.48193956e+00  9.42136948e-01 
 7.66908997e-05  1.09002244e+00  2.90399310e-03  8.29207656e-06  7.48175917e-02  1.24968327e-06 -4.79919530e-05 -3.98004601e-05 -2.02907198e-05 -9.19595189e-05 -1.17079142e-04 -5.66001954e-05 -1.47244964e-04  9.98160295e-01  9.77712243e-01  9.37560725e-01  9.78942367e-01  9.21986938e-01  9.12708912e-01  9.36333870e-01  1.06524140e+00  9.32828758e-01  9.04867846e-01  9.47550317e-01  9.47029860e-01  9.27251413e-01  1.48197642e+00  9.42139534e-01 
 7.67108997e-05  1.09198926e+00  2.90349479e-03  8.29517281e-06  7.48398974e-02 -3.47801908e-07  4.84332338e-05  4.02974658e-05  2.10737589e-05  9.21894921e-05  1.16895563e-04  5.71644245e-05  1.46835776e-04  9.98198094e-01  9.77778176e-01  9.37559305e-01  9.79023832e-01  9.22000747e-01  9.12715977e-01  9.36340082e-01  1.06524672e+00  9.32841924e-01  9.04875814e-01  9.47555848e-01  9.47040262e-01  9.27262588e-01  1.48195595e+00  9.42142966e-01 
 7.67308997e-05  1.09394638e+00  2.90301066e-03  8.29820111e-06  7.48619141e-02  1.22248342e-06 -4.73246519e-05 -3.92501671e-05 -2.00827819e-05 -9.06215747e-05 -1.15337328e-04 -5.58266554e-05 -1.45061308e-04  9.98170121e-01  9.77727813e-01  9.37575496e-01  9.78960577e-01  9.21991309e-01  9.12717725e-01  9.36339896e-01  1.06524627e+00  9.32833105e-01  9.04876914e-01  9.47556328e-01  9.47037068e-01  9.27255755e-01  1.48199296e+00  9.42145630e-01 
 7.67508997e-05  1.09589369e+00  2.90254038e-03  8.30120390e-06  7.48836440e-02 -3.39052088e-07  4.77599223e-05  3.97427824e-05  2.08535235e-05  9.08444998e-05  1.15159273e-04  5.63780207e-05  1.44660523e-04  9.98207800e-01  9.77793586e-01  9.37574019e-01  9.79041843e-01  9.22004957e-01  9.12724602e-01  9.36345993e-01  1.06525137e+00  9.32846120e-01  9.04884703e-01  9.47561754e-01  9.47047254e-01  9.27266806e-01  1.48197234e+00  9.42148984e-01 
 7.67708997e-05  1.09783110e+00  2.90208356e-03  8.30414234e-06  7.49051022e-02  1.19691172e-06 -4.66662558e-05 -3.87071266e-05 -1.98768763e-05 -8.93024438e-05 -1.13621205e-04 -5.50637061e-05 -1.42909976e-04  9.98179943e-01  9.77743376e-01  9.37590262e-01  9.78978779e-01  9.21995679e-01  9.12726535e-01  9.36345920e-01  1.06525115e+00  9.32837451e-01  9.04885979e-01  9.47562338e-01  9.47044273e-01  9.27260096e-01  1.48200949e+00  9.42151724e-01 
 7.67908997e-05  1.09975851e+00  2.90163988e-03  8.30705671e-06  7.49262943e-02 -3.30395694e-07  4.70961274e-05  3.91958442e-05  2.06361927e-05  8.95194304e-05  1.13448991e-04  5.56033483e-05  1.42517940e-04  9.98217504e-01  9.77808991e-01  9.37588729e-01  9.79059846e-01  9.22009168e-01  9.12733227e-01  9.36351905e-01  1.06525602e+00  9.32850317e-01  9.04893592e-01  9.47567660e-01  9.47054246e-01  9.27271024e-01  1.48198872e+00  9.42155001e-01 
 7.68108997e-05  1.10167580e+00  2.90120895e-03  8.30991014e-06  7.49472331e-02  1.17282947e-06 -4.60166807e-05 -3.81712656e-05 -1.96730246e-05 -8.80019207e-05 -1.11930425e-04 -5.43112490e-05 -1.40790511e-04  9.98189762e-01  9.77758931e-01  9.37605023e-01  9.78996971e-01  9.22000047e-01  9.12735342e-01  9.36351943e-01  1.06525602e+00  9.32841797e-01  9.04895041e-01  9.47568346e-01  9.47051475e-01  9.27264436e-01  1.48202600e+00  9.42157816e-01 
 7.68308997e-05  1.10358290e+00  2.90079047e-03  8.31274077e-06  7.49679218e-02 -3.21899484e-07  4.64416913e-05  3.86565271e-05  2.04216957e-05  8.82138444e-05  1.11764329e-04  5.48401615e-05  1.40407530e-04  9.98227207e-01  9.77824390e-01  9.37603435e-01  9.79077844e-01  9.22013380e-01  9.12741850e-01  9.36357816e-01  1.06526067e+00  9.32854516e-01  9.04902480e-01  9.47573566e-01  9.47061239e-01  9.27275243e-01  1.48200508e+00  9.42161017e-01 
 7.68508997e-05  1.10547968e+00  2.90038408e-03  8.31551334e-06  7.49883700e-02  1.15013929e-06 -4.53758186e-05 -3.76425177e-05 -1.94712272e-05 -8.67198013e-05 -1.10264613e-04 -5.35691553e-05 -1.38702444e-04  9.98199577e-01  9.77774479e-01  9.37619781e-01  9.79015155e-01  9.22004414e-01  9.12744146e-01  9.36357964e-01  1.06526089e+00  9.32846142e-01  9.04904100e-01  9.47574353e-01  9.47058675e-01  9.27268775e-01  1.48204250e+00  9.42163907e-01 
 7.68708997e-05  1.10736606e+00  2.89998948e-03  8.31826407e-06  7.50085818e-02 -3.13617198e-07  4.57964714e-05  3.81245040e-05  2.02099754e-05  8.69273993e-05  1.10104869e-04  5.40882965e-05  1.38328779e-04  9.98236908e-01  9.77839785e-01  9.37618138e-01  9.79095835e-01  9.22017593e-01  9.12750474e-01  9.36363727e-01  1.06526532e+00  9.32858715e-01  9.04911368e-01  9.47579472e-01  9.47068233e-01  9.27279463e-01  1.48202144e+00  9.42167033e-01 
 7.68908997e-05  1.10924194e+00  2.89960633e-03  8.32095968e-06  7.50285682e-02  1.12874114e-06 -4.47435781e-05 -3.71207098e-05 -1.92714876e-05 -8.54558338e-05 -1.08623416e-04 -5.28373173e-05 -1.36645328e-04  9.98209389e-01  9.77790020e-01  9.37634534e-01  9.79033330e-01  9.22008779e-01  9.12752946e-01  9.36363983e-01  1.06526575e+00  9.32850485e-01  9.04913157e-01  9.47580358e-01  9.47065873e-01  9.27273112e-01  1.48205899e+00  9.42169996e-01 
 7.69108997e-05  1.11110721e+00  2.89923434e-03  8.32363460e-06  7.50483302e-02 -3.05600200e-07  4.51603008e-05  3.76001505e-05  2.00009696e-05  8.56597668e-05  1.08470229e-04  5.33475066e-05  1.36281205e-04  9.98246606e-01  9.77855174e-01  9.37632837e-01  9.79113819e-01  9.22021807e-01  9.12759097e-01  9.36369637e-01  1.06526997e+00  9.32862915e-01  9.04920256e-01  9.47585378e-01  9.47075226e-01  9.27283683e-01  1.48203778e+00  9.42173048e-01 
 7.69308997e-05  1.11296179e+00  2.89887318e-03  8.32625715e-06  7.50678802e-02  1.10855323e-06 -4.41198594e-05 -3.66058576e-05 -1.90738159e-05 -8.42097821e-05 -1.07006478e-04 -5.21156282e-05 -1.34618720e-04  9.98219197e-01  9.77805554e-01  9.37649282e-01  9.79051496e-01  9.22013144e-01  9.12761744e-01  9.36370000e-01  1.06527062e+00  9.32854827e-01  9.04922210e-01  9.47586362e-01  9.47073067e-01  9.27277449e-01  1.48207547e+00  9.42176083e-01 
 7.69508997e-05  1.11480556e+00  2.89852259e-03  8.32885994e-06  7.50872173e-02 -2.97888289e-07  4.45330550e-05  3.70830027e-05  1.97946296e-05  8.44106595e-05  1.06860024e-04  5.26176114e-05  1.34264314e-04  9.98256303e-01  9.77870558e-01  9.37647532e-01  9.79131798e-01  9.22026021e-01  9.12767720e-01  9.36375548e-01  1.06527461e+00  9.32867116e-01  9.04929143e-01  9.47591283e-01  9.47082220e-01  9.27287904e-01  1.48205412e+00  9.42179063e-01 
 7.69708997e-05  1.11663844e+00  2.89818223e-03  8.33141282e-06  7.51063529e-02  1.08950494e-06 -4.35045617e-05 -3.60979051e-05 -1.88782060e-05 -8.29814017e-05 -1.05413451e-04 -5.14039763e-05 -1.32622174e-04  9.98229002e-01  9.77821080e-01  9.37664026e-01  9.79069653e-01  9.22017507e-01  9.12770538e-01  9.36376015e-01  1.06527548e+00  9.32859168e-01  9.04931260e-01  9.47592363e-01  9.47080258e-01  9.27281785e-01  1.48209193e+00  9.42182170e-01 
 7.69908997e-05  1.11846033e+00  2.89785185e-03  8.33394673e-06  7.51252885e-02 -2.90505069e-07  4.39145937e-05  3.65730044e-05  1.95908988e-05  8.31797744e-05  1.05273877e-04  5.18984152e-05  1.32277635e-04  9.98265998e-01  9.77885936e-01  9.37662224e-01  9.79149769e-01  9.22030236e-01  9.12776342e-01  9.36381458e-01  1.06527926e+00  9.32871317e-01  9.04938030e-01  9.47597188e-01  9.47089213e-01  9.27292125e-01  1.48207044e+00  9.42185077e-01 
 7.70108997e-05  1.12027114e+00  2.89753117e-03  8.33643304e-06  7.51440292e-02  1.07152968e-06 -4.28975703e-05 -3.55967343e-05 -1.86846497e-05 -8.17704421e-05 -1.03843992e-04 -5.07022266e-05 -1.30655259e-04  9.98238803e-01  9.77836599e-01  9.37678765e-01  9.79087801e-01  9.22021868e-01  9.12779330e-01  9.36382028e-01  1.06528033e+00  9.32863507e-01  9.04940308e-01  9.47598363e-01  9.47087446e-01  9.27286119e-01  1.48210838e+00  9.42188255e-01 
 7.70308997e-05  1.12207075e+00  2.89721991e-03  8.33890120e-06  7.51625790e-02 -2.83474328e-07  4.33047888e-05  3.60700499e-05  1.93897385e-05  8.19668315e-05  1.03711416e-04  5.11897408e-05  1.30320705e-04  9.98275689e-01  9.77901310e-01  9.37676911e-01  9.79167734e-01  9.22034452e-01  9.12784964e-01  9.36387367e-01  1.06528391e+00  9.32875520e-01  9.04946916e-01  9.47603092e-01  9.47096207e-01  9.27296347e-01  1.48208675e+00  9.42191092e-01 
 7.70508997e-05  1.12385910e+00  2.89691780e-03  8.34132401e-06  7.51809456e-02  1.05458322e-06 -4.22987955e-05 -3.51022605e-05 -1.84931470e-05 -8.05766729e-05 -1.02297759e-04 -5.00102655e-05 -1.28717535e-04  9.98248601e-01  9.77852112e-01  9.37693500e-01  9.79105941e-01  9.22026228e-01  9.12788119e-01  9.36388040e-01  1.06528519e+00  9.32867845e-01  9.04949353e-01  9.47604361e-01  9.47094632e-01  9.27290453e-01  1.48212482e+00  9.42194338e-01 
 7.70708997e-05  1.12563606e+00  2.89662460e-03  8.34372938e-06  7.51991280e-02 -2.76805310e-07  4.27035094e-05  3.55740475e-05  1.91911027e-05  8.07715626e-05  1.02172276e-04  5.04914292e-05  1.28393057e-04  9.98285379e-01  9.77916678e-01  9.37691595e-01  9.79185694e-01  9.22038669e-01  9.12793585e-01  9.36393277e-01  1.06528856e+00  9.32879723e-01  9.04955802e-01  9.47608996e-01  9.47103200e-01  9.27300569e-01  1.48210306e+00  9.42197106e-01 
 7.70908997e-05  1.12740156e+00  2.89634004e-03  8.34609155e-06  7.52171360e-02  1.03859576e-06 -4.17081417e-05 -3.46144039e-05 -1.83036909e-05 -7.93998757e-05 -1.00774411e-04 -4.93279729e-05 -1.26808592e-04  9.98258394e-01  9.77867617e-01  9.37708229e-01  9.79124073e-01  9.22030587e-01  9.12796904e-01  9.36394051e-01  1.06529004e+00  9.32872182e-01  9.04958395e-01  9.47610357e-01  9.47101814e-01  9.27294785e-01  1.48214125e+00  9.42200421e-01 
 7.71108997e-05  1.12915550e+00  2.89606389e-03  8.34843716e-06  7.52349695e-02 -2.70516012e-07  4.21106193e-05  3.50848885e-05  1.89949438e-05  7.95936747e-05  1.00656104e-04  4.98032924e-05  1.26494251e-04  9.98295065e-01  9.77932040e-01  9.37706275e-01  9.79203647e-01  9.22042886e-01  9.12802206e-01  9.36399186e-01  1.06529321e+00  9.32883927e-01  9.04964688e-01  9.47614900e-01  9.47110194e-01  9.27304791e-01  1.48211936e+00  9.42203120e-01 
 7.71308997e-05  1.13089779e+00  2.89579590e-03  8.35074157e-06  7.52526361e-02  1.02354552e-06 -4.11254975e-05 -3.41330838e-05 -1.81162701e-05 -7.82398082e-05 -9.92736217e-05 -4.86552210e-05 -1.24927991e-04  9.98268184e-01  9.77883115e-01  9.37722955e-01  9.79142195e-01  9.22034945e-01  9.12805687e-01  9.36400059e-01  1.06529488e+00  9.32876518e-01  9.04967434e-01  9.47616352e-01  9.47108994e-01  9.27299116e-01  1.48215766e+00  9.42206501e-01 
 7.71508997e-05  1.13262832e+00  2.89553584e-03  8.35302978e-06  7.52701358e-02 -2.64614549e-07  4.15259995e-05  3.46024606e-05  1.88012251e-05  7.84329110e-05  9.91625409e-05  4.91251777e-05  1.24623834e-04  9.98304750e-01  9.77947398e-01  9.37720951e-01  9.79221593e-01  9.22047105e-01  9.12810826e-01  9.36405095e-01  1.06529786e+00  9.32888131e-01  9.04973573e-01  9.47620803e-01  9.47117188e-01  9.27309015e-01  1.48213564e+00  9.42209132e-01 
 7.71708997e-05  1.13434702e+00  2.89528349e-03  8.35527866e-06  7.52874740e-02  1.00936624e-06 -4.05507672e-05 -3.36582195e-05 -1.79308780e-05 -7.70962555e-05 -9.77950582e-05 -4.79918950e-05 -1.23075334e-04  9.98277970e-01  9.77898606e-01  9.37737676e-01  9.79160310e-01  9.22039301e-01  9.12814467e-01  9.36406065e-01  1.06529973e+00  9.32880853e-01  9.04976470e-01  9.47622345e-01  9.47116172e-01  9.27303447e-01  1.48217406e+00  9.42212580e-01 
 7.71908997e-05  1.13605378e+00  2.89503863e-03  8.35751192e-06  7.53046502e-02 -2.59108124e-07  4.09495279e-05  3.41266833e-05  1.86099031e-05  7.72890106e-05  9.76912478e-05  4.84569227e-05  1.22781375e-04  9.98314433e-01  9.77962750e-01  9.37735623e-01  9.79239533e-01  9.22051324e-01  9.12819446e-01  9.36411004e-01  1.06530251e+00  9.32892336e-01  9.04982457e-01  9.47626707e-01  9.47124182e-01  9.27313239e-01  1.48215192e+00  9.42215144e-01 
 7.72108997e-05  1.13774852e+00  2.89480102e-03  8.35970748e-06  7.53216723e-02  9.96034491e-07 -3.99838608e-05 -3.31897305e-05 -1.77475034e-05 -7.59689928e-05 -9.63383938e-05 -4.73378801e-05 -1.21250200e-04  9.98287753e-01  9.77914091e-01  9.37752392e-01  9.79178414e-01  9.22043657e-01  9.12823244e-01  9.36412070e-01  1.06530457e+00  9.32885186e-01  9.04985504e-01  9.47628337e-01  9.47123346e-01  9.27307776e-01  1.48219045e+00  9.42218657e-01 
 7.72308997e-05  1.13943115e+00  2.89457048e-03  8.36188802e-06  7.53385390e-02 -2.53998926e-07  4.03810805e-05  3.36574546e-05  1.84209425e-05  7.61617094e-05  9.62418836e-05  4.77983757e-05  1.20966452e-04  9.98324113e-01  9.77978097e-01  9.37750292e-01  9.79257466e-01  9.22055543e-01  9.12828066e-01  9.36416912e-01  1.06530716e+00  9.32896542e-01  9.04991341e-01  9.47632610e-01  9.47131176e-01  9.27317463e-01  1.48216818e+00  9.42221154e-01 
 7.72508997e-05  1.14110157e+00  2.89434679e-03  8.36403258e-06  7.53552562e-02  9.83520315e-07 -3.94246572e-05 -3.27275367e-05 -1.75661332e-05 -7.48577878e-05 -9.49033127e-05 -4.66930430e-05 -1.19452179e-04  9.98297531e-01  9.77929568e-01  9.37767104e-01  9.79196511e-01  9.22048011e-01  9.12832018e-01  9.36418073e-01  1.06530941e+00  9.32889519e-01  9.04994534e-01  9.47634327e-01  9.47130518e-01  9.27312105e-01  1.48220683e+00  9.42224732e-01 
 7.72708997e-05  1.14275969e+00  2.89412976e-03  8.36616263e-06  7.53718245e-02 -2.49279702e-07  3.98205442e-05  3.31946803e-05  1.82343068e-05  7.50507724e-05  9.48141143e-05  4.71493864e-05  1.19178642e-04  9.98333790e-01  9.77993440e-01  9.37764956e-01  9.79275393e-01  9.22059764e-01  9.12836685e-01  9.36422820e-01  1.06531181e+00  9.32900748e-01  9.05000225e-01  9.47638512e-01  9.47138170e-01  9.27321688e-01  1.48218444e+00  9.42227165e-01 
 7.72908997e-05  1.14440544e+00  2.89391919e-03  8.36825827e-06  7.53882486e-02  9.71782421e-07 -3.88730740e-05 -3.22715502e-05 -1.73867533e-05 -7.37624256e-05 -9.34894912e-05 -4.60572661e-05 -1.17680885e-04  9.98307307e-01  9.77945039e-01  9.37781811e-01  9.79214599e-01  9.22052364e-01  9.12840789e-01  9.36424075e-01  1.06531424e+00  9.32893850e-01  9.05003563e-01  9.47640315e-01  9.47137687e-01  9.27316433e-01  1.48222320e+00  9.42230807e-01 
 7.73108997e-05  1.14603870e+00  2.89371489e-03  8.37033974e-06  7.54045280e-02 -2.44962439e-07  3.92678103e-05  3.27382695e-05  1.80499629e-05  7.39559412e-05  9.34076110e-05  4.65098101e-05  1.17417533e-04  9.98343466e-01  9.78008777e-01  9.37779617e-01  9.79293313e-01  9.22063985e-01  9.12845303e-01  9.36428727e-01  1.06531646e+00  9.32904956e-01  9.05009108e-01  9.47644414e-01  9.47145163e-01  9.27325914e-01  1.48220068e+00  9.42233175e-01 
 7.73308997e-05  1.14765941e+00  2.89351669e-03  8.37238825e-06  7.54206683e-02  9.60794378e-07 -3.83290077e-05 -3.18217048e-05 -1.72093521e-05 -7.26826930e-05 -9.20966197e-05 -4.54304409e-05 -1.15935917e-04  9.98317079e-01  9.77960503e-01  9.37796514e-01  9.79232679e-01  9.22056716e-01  9.12849558e-01  9.36430074e-01  1.06531907e+00  9.32898180e-01  9.05012588e-01  9.47646301e-01  9.47144853e-01  9.27320760e-01  1.48223954e+00  9.42236879e-01 
 7.73508997e-05  1.14926747e+00  2.89332440e-03  8.37442328e-06  7.54366685e-02 -2.41041918e-07  3.87227520e-05  3.22881241e-05  1.78678706e-05  7.28769686e-05  9.20220564e-05  4.58794863e-05  1.15682715e-04  9.98353139e-01  9.78024109e-01  9.37794275e-01  9.79311228e-01  9.22068207e-01  9.12853921e-01  9.36434634e-01  1.06532110e+00  9.32909164e-01  9.05017990e-01  9.47650315e-01  9.47152157e-01  9.27330141e-01  1.48221691e+00  9.42239184e-01 
 7.73708997e-05  1.15086279e+00  2.89313784e-03  8.37642660e-06  7.54525354e-02  9.50526543e-07 -3.77923647e-05 -3.13779231e-05 -1.70339133e-05 -7.16183776e-05 -9.07243928e-05 -4.48124461e-05 -1.14216886e-04  9.98326847e-01  9.77975960e-01  9.37811213e-01  9.79250750e-01  9.22061067e-01  9.12858323e-01  9.36436072e-01  1.06532390e+00  9.32902510e-01  9.05021610e-01  9.47652286e-01  9.47152016e-01  9.27325086e-01  1.48225587e+00  9.42242950e-01 
 7.73908997e-05  1.15244528e+00  2.89295686e-03  8.37841660e-06  7.54682662e-02 -2.37512920e-07  3.81852692e-05  3.18441630e-05  1.76880062e-05  7.18136268e-05  9.06571263e-05  4.52582909e-05  1.13973793e-04  9.98362809e-01  9.78039435e-01  9.37808929e-01  9.79329136e-01  9.22072430e-01  9.12862538e-01  9.36440541e-01  1.06532575e+00  9.32913372e-01  9.05026871e-01  9.47656216e-01  9.47159150e-01  9.27334368e-01  1.48223312e+00  9.42245192e-01 
 7.74108997e-05  1.15401487e+00  2.89278130e-03  8.38037642e-06  7.54838647e-02  9.40952360e-07 -3.72630414e-05 -3.09401127e-05 -1.68604252e-05 -7.05692591e-05 -8.93725021e-05 -4.42031594e-05 -1.12523404e-04  9.98336612e-01  9.77991410e-01  9.37825908e-01  9.79268814e-01  9.22065417e-01  9.12867086e-01  9.36442068e-01  1.06532873e+00  9.32906838e-01  9.05030630e-01  9.47658269e-01  9.47159177e-01  9.27329412e-01  1.48227220e+00  9.42249019e-01 
 7.74308997e-05  1.15557146e+00  2.89261098e-03  8.38232330e-06  7.54993336e-02 -2.34377383e-07  3.76552468e-05  3.14062933e-05  1.75103303e-05  7.07656747e-05  8.93125149e-05  4.46460689e-05  1.12290374e-04  9.98372479e-01  9.78054756e-01  9.37823579e-01  9.79347039e-01  9.22076654e-01  9.12871155e-01  9.36446447e-01  1.06533040e+00  9.32917581e-01  9.05035752e-01  9.47662116e-01  9.47166143e-01  9.27338595e-01  1.48224933e+00  9.42251200e-01 
 7.74508997e-05  1.15711497e+00  2.89244575e-03  8.38424111e-06  7.55146743e-02  9.32041249e-07 -3.67409476e-05 -3.05082101e-05 -1.66888721e-05 -6.95351297e-05 -8.80406472e-05 -4.36024731e-05 -1.10855108e-04  9.98346374e-01  9.78006853e-01  9.37840598e-01  9.79286869e-01  9.22069766e-01  9.12875846e-01  9.36448063e-01  1.06533355e+00  9.32911165e-01  9.05039647e-01  9.47664251e-01  9.47166335e-01  9.27333736e-01  1.48228851e+00  9.42255086e-01 
 7.74708997e-05  1.15864531e+00  2.89228547e-03  8.38614640e-06  7.55298879e-02 -2.31623343e-07  3.71325847e-05  3.09744327e-05  1.73348177e-05  6.97328914e-05  8.79879110e-05  4.40426994e-05  1.10632071e-04  9.98382145e-01  9.78070072e-01  9.37838225e-01  9.79364934e-01  9.22080879e-01  9.12879771e-01  9.36452354e-01  1.06533505e+00  9.32921791e-01  9.05044633e-01  9.47668016e-01  9.47173137e-01  9.27342823e-01  1.48226553e+00  9.42257207e-01 
 7.74908997e-05  1.16016240e+00  2.89213000e-03  8.38802389e-06  7.55449773e-02  9.23784528e-07 -3.62259824e-05 -3.00821368e-05 -1.65192374e-05 -6.85157755e-05 -8.67285422e-05 -4.30102614e-05 -1.09211609e-04  9.98356131e-01  9.78022290e-01  9.37855284e-01  9.79304916e-01  9.22074114e-01  9.12884603e-01  9.36454057e-01  1.06533837e+00  9.32915491e-01  9.05048662e-01  9.47670230e-01  9.47173491e-01  9.27338060e-01  1.48230481e+00  9.42261153e-01 
 7.75108997e-05  1.16166616e+00  2.89197918e-03  8.38988917e-06  7.55599442e-02 -2.29252740e-07  3.66171669e-05  3.05484909e-05  1.71614274e-05  6.87150410e-05  8.66830080e-05  4.34480329e-05  1.08998499e-04  9.98391809e-01  9.78085383e-01  9.37852868e-01  9.79382824e-01  9.22085104e-01  9.12888386e-01  9.36458260e-01  1.06533970e+00  9.32926002e-01  9.05053512e-01  9.47673916e-01  9.47180130e-01  9.27347052e-01  1.48228172e+00  9.42263213e-01 
 7.75308997e-05  1.16315649e+00  2.89183288e-03  8.39172778e-06  7.55747905e-02  9.16147754e-07 -3.57180614e-05 -2.96618117e-05 -1.63515067e-05 -6.75109988e-05 -8.54358837e-05 -4.24264197e-05 -1.07592546e-04  9.98365887e-01  9.78037719e-01  9.37869965e-01  9.79322954e-01  9.22078461e-01  9.12893357e-01  9.36460049e-01  1.06534319e+00  9.32919816e-01  9.05057674e-01  9.47676208e-01  9.47180645e-01  9.27342383e-01  1.48232109e+00  9.42267217e-01 
 7.75508997e-05  1.16463333e+00  2.89169098e-03  8.39355454e-06  7.55895157e-02 -2.27256242e-07  3.61089056e-05  3.01283900e-05  1.69901452e-05  6.77119141e-05  8.53975210e-05  4.28619524e-05  1.07389289e-04  9.98401472e-01  9.78100688e-01  9.37867507e-01  9.79400707e-01  9.22089330e-01  9.12897001e-01  9.36464166e-01  1.06534434e+00  9.32930213e-01  9.05062391e-01  9.47679815e-01  9.47187123e-01  9.27351281e-01  1.48229789e+00  9.42269220e-01 
 7.75708997e-05  1.16609659e+00  2.89155333e-03  8.39535556e-06  7.56041248e-02  9.09117691e-07 -3.52170830e-05 -2.92471637e-05 -1.61856589e-05 -6.65205891e-05 -8.41623934e-05 -4.18508231e-05 -1.05997551e-04  9.98375638e-01  9.78053142e-01  9.37884642e-01  9.79340985e-01  9.22082806e-01  9.12902109e-01  9.36466039e-01  1.06534800e+00  9.32924140e-01  9.05066683e-01  9.47682184e-01  9.47187796e-01  9.27346705e-01  1.48233736e+00  9.42273281e-01 
 7.75908997e-05  1.16754619e+00  2.89141981e-03  8.39714490e-06  7.56186161e-02 -2.25627242e-07  3.56076871e-05  2.97140477e-05  1.68209310e-05  6.67232789e-05  8.41311493e-05  4.22843221e-05  1.05804074e-04  9.98411132e-01  9.78115989e-01  9.37882142e-01  9.79418584e-01  9.22093556e-01  9.12905615e-01  9.36470071e-01  1.06534899e+00  9.32934425e-01  9.05071270e-01  9.47685713e-01  9.47194116e-01  9.27355510e-01  1.48231405e+00  9.42275225e-01 
